,date,link,title
2013-05-22 20:20:08,Wed May 22 20:20:08 +0800 2013,http://tw.weibo.com/2134671703/3580852421958068,"如果我活到 102歳，記者會上一定有人提出問題，問我對女人的看法，我會答道：I quit thinking about women almost two years ago.(幾乎兩年以前，我就不去想女人了。）問女人對我看法，女人會說，Oh, I thought you were someone else!（哦，我以為你是別人呢！）事實上，102 歳的我真是別人呢！"
2013-05-21 20:21:21,Tue May 21 20:21:21 +0800 2013,http://tw.weibo.com/2134671703/3580490344823389,孔子說 40 而不惑，太遲了；50 而知天命，太早了；60 而耳順，太笨了；70 而「從心所欲，不踰矩」，還不錯，但還是被框框套住。孔子沒想到 80 怎麼辦。其實 80 依然「從心所欲」，只是刪掉「不踰矩」3 個字就好了。80 歲了又能怎樣？趕上時代、有了偉哥，「聖之時者」又怎樣？孔老二敢做強姦犯嗎？
2013-05-20 20:31:06,Mon May 20 20:31:06 +0800 2013,http://tw.weibo.com/2134671703/3580130414559604,美國在清教徒橫行時代，假惺惺的，不準審美。女人都包起來，也不開放女權。直到一戰後婦女有了投票權；二戰後婦女可以露大腿。PLAYBOY(花花公子)始登裸照時，尚有秀氣女人；後來相激相盪，一律健婦出場，每個女人都變成肌肉狂，濃眉大眼、豐臀窄毛、巨乳如大木瓜，秀氣全無矣！美國人瘋了！
2013-05-19 20:22:20,Sun May 19 20:22:20 +0800 2013,http://tw.weibo.com/2134671703/3579765807885733,張潮「幽夢影」說山水有 4 ：地上山水；畫上山水；夢中山水；胸中山水。其實他漏了第 5 種：眼中山水。眼中山水是我見山水時，100%的完美畫面是罕見的，必有缺陷夾雜其中、移不走它。但別掃興，你大可來番視而不見或視若無睹的實時修版功夫，把它淡出視野之外。試試看吧，眼睛原來有選擇權的。
2013-05-18 20:30:41,Sat May 18 20:30:41 +0800 2013,http://tw.weibo.com/2134671703/3579405533945251,與岳忠去書店，坐捷運、穿過地下道出來，迎面有讀者，邀我照相。路邊一位乞丐，靠牆坐著，忽然爬起、伸過手來，笑著要與我握手，我也笑臉一握。我聯想起屠格湼夫（Turgenev) 筆下，過客無錢可給，只能與乞丐握手的故事；而我今天碰到的，卻又一文不要，只要李大師的五指鴻泥！奇遇啊，台北街頭。
2013-05-18 20:16:57,Sat May 18 20:16:57 +0800 2013,"http://tw.weibo.com/alex1961/3579331114677589,http://tw.weibo.com/2134671703/3579402065154805","也來一張李敖夫人小屯近照，於今年三月在工作室拍攝。,轉發微博"
2013-05-17 20:21:23,Fri May 17 20:21:23 +0800 2013,http://tw.weibo.com/2134671703/3579040792905991,小屯提議去碧潭午餐，岳忠、慧婷小兩口兒附議。到了碧潭，走在弔橋上，小屯說我重溫舊夢，因為我 50 年前曾租屋於此。山之阿也、水之湄也，回首前塵，應有感慨。但我卻好像無動於衷。我的理論是：「重溫舊夢就是破壞舊夢。夢只有當時。任何物是人非的懷舊都有破壞性。太上無情，因為太上最聰明。」
2013-05-16 20:21:34,Thu May 16 20:21:34 +0800 2013,http://tw.weibo.com/2134671703/3578678459851025,從生理觀點，可論出以下笑談：男人志在傳宗，故精子亂播；女人志在選種，故拘謹矜持。女人劈腿也、偷人也、養漢也、水性也、楊花也、男朋友一大堆也，都跟選種有關。查雌烏賊有三心臟三陰道，女人三心兩意足堪一比，但陰道比下不足。若有雌烏賊本錢，儲精備用、天下太平，優生學更改寫矣。
2013-05-15 20:23:33,Wed May 15 20:23:33 +0800 2013,http://tw.weibo.com/2134671703/3578316579509520,烏賊名字不雅，槍烏賊也不雅，章魚雅一點，反正都是無脊椎動物中演化的極品，大同小異，隨便你叫。所謂極品，是它直腸上有墨囊（ ink sac )，碰到敵人，立刻餉以一團漆黑，使對方撲朔迷離。更絶的是，一團漆黑的造型，又酷似本尊，你追上去，卻追上一個假的它。我愛烏賊，假的它都能贏過你。
2013-05-14 20:25:15,Tue May 14 20:25:15 +0800 2013,http://tw.weibo.com/2134671703/3577954615054401,我沒去過九寨溝，也不打算去。我找來有關九寨溝的資料，花了個把小時，就神遊完畢。你笑我不切實際？我還笑你呢！九寨溝水底奇觀，你看得到嗎？我買來NHK 潛水攝影家拍的 DVD，全看到了。你有臨場感又怎樣？看得沒我多！古人光說「不出戶，知天下」，技術上，現代人做到了。要做現代人呀！
2013-05-13 20:27:41,Mon May 13 20:27:41 +0800 2013,http://tw.weibo.com/2134671703/3577592839607408,美國總統里根中槍未死，在病床上問手下：這幾天我沒過問國家大事，政府怎樣了？手下回答運作如常。里根聽了，大為不悅：原來國家沒我也可以。中國哲學說：「天行有常，不為堯存、不為桀亡。」政治人物不可一世，其實不值一文。「民主是沒你也好；獨裁是沒你更好。」這是李敖名言，您別忘了。
2013-05-12 20:22:42,Sun May 12 20:22:42 +0800 2013,http://tw.weibo.com/2134671703/3577229193703459,馬英九選市長那年，到書房來看我。他說陳水扁表示愛國旗，自豪我們台北巿政府掛國旗，24 小時都連續掛著，真不知怎麼反駁他。我笑說你為什麼不用「國徽國旗法」呢？該法第 8 條明訂掛國旗時間「自日出時起至日落時止」，連續掛 24 小時是非法的。馬英九大喜，他領教了李敖不但舞文，還會弄法。
2013-05-11 20:23:31,Sat May 11 20:23:31 +0800 2013,http://tw.weibo.com/2134671703/3576867015183868,老友許以祺博士從北京來，同我午餐于故友黃三之店，店是黃三追隨者開的。黃三信地藏菩薩，生病硬挺，拒絕任何世俗醫療，言行一致而死，亦殉道者也。我跟以祺說：今天吃的是「最後的午餐」，除非活過 100 歲，我們以後不見面了。以祺深知我的瀟洒與神秘，他 80 歲了，見怪不怪，就等 20 年吧。
2013-05-10 20:28:31,Fri May 10 20:28:31 +0800 2013,http://tw.weibo.com/2134671703/3576505873241033,台獨說中國是老共的，跟台灣無關；反台獨的說中國是大家的，中國人不分你我。事實上，中國分了你我：在台灣的，胳臂可以朝T大陸彎，但手不能朝大陸伸，中國的事，老共全抓。宋楚瑜一表人才，只能投閑置散，老共沒氣魄請他做湖南省長，使全國耳目一新。反駁台獨的小氣，要用大度來證明。
2013-05-09 20:28:59,Thu May 09 20:28:59 +0800 2013,http://tw.weibo.com/2134671703/3576143619446855,汪榮祖教授的老爸死了。真是名符其實的老爸，享年 102 歳！榮祖說： 100 歳以前，老爸活得心平氣和；但過了 100 ，脾氣突然變壞了，不知何故。我說：大概 100 歳是關口，100 歲一過，老太爺發現活不過下一次關口 200 歳了，因此萬念俱灰，脾氣也變壞了。看來人生要把關口定髙一點，200 歳起跳吧。
2013-05-08 20:28:08,Wed May 08 20:28:08 +0800 2013,http://tw.weibo.com/2134671703/3575781013729271,1988 年，中央統戰部中央檔案館編「中共中央解放戰爭時期統一戰線文件選編」，收有 1945 年 10 月 8 日「毛澤東在渝招待晚會上的講話」，最後喊的是「新中國萬歲！蔣主席萬歲！」可見中共並未掩飾他們當年為政治正確而演出的真理不正確。我承認我一輩子做不出來。我一身傲骨，只會喊自己萬歲。
2013-05-07 20:27:43,Tue May 07 20:27:43 +0800 2013,http://tw.weibo.com/2134671703/3575418516479690,寫文章，胡適要不避俗語、周作人要有流氓氣。其實這兩個書獃子自己都做不到。魯迅也不行，文章太酸，橫眉冷對，不像快樂的男子漢。男子漢文章兩人最拿手：老毛和我。但老毛和我也有大缺點，就是都討了電影明星做老婆。最後，我「曲終人不見」以遁；他「江上數峰青」而死。文章雖好也白搭。
2013-05-06 20:24:46,Mon May 06 20:24:46 +0800 2013,http://tw.weibo.com/2134671703/3575055390622594,「磨鐵」是中國出版業中的「闇將軍」，它從友誼公司取得「李敖大全集」版權。我挖苦說：我寫的新書，你們都不敢出版，老出別人出過的，多沒出息啊？回答是：別人出過的比較安全。不料重出之日，仍躲不過官方重新審査，刪得比 11 年前還凶。「不敢為天下先」也躲不掉。哀哉小磨小鐵，膽小照樣挨刀。
2013-05-05 20:27:56,Sun May 05 20:27:56 +0800 2013,http://tw.weibo.com/2134671703/3574693787182573,"游故宮，一樂也。但有一條件：「遊客太多，就別去了罷！」去年 10 月 2 日，去北京故宮的，182,000 人；去台北偽故宮的，也人山人海。夾在人堆里，還有閒情逸緻嗎？「山陰道上，應接不暇」的原始意思是對美景看不勝看，如果應接的是後腦勺、是臭汗臭屁，你還持之有故、還要故宮故宮，你笨蛋！"
2013-05-04 20:23:25,Sat May 04 20:23:25 +0800 2013,http://tw.weibo.com/2134671703/3574330275254216,美國公然違反聯合國憲章，侵略伊拉克。政府喊打，國會助陣：參議院 100 席全數通過、眾議院435 席通過 434 票，只有 1 票不以為然，投這良知票的，是芭芭拉?李（Barbara Lee)。歌頌美國是民主國家的人，何不想一想：公然以民主手段議決侵略別的國家，這是那門子民主？那門子民主國家？屁呀！
2013-05-03 20:20:41,Fri May 03 20:20:41 +0800 2013,http://tw.weibo.com/2134671703/3573967195213147,劉少奇死後，中國共產黨以最高規格的會議，平反了他。好有一比的，劉少奇生前，同一個中國共產黨、同樣高規格的會議，栽誣了他。唯一不同的是：平反時候，眾口一聲；栽誣時候，眾口一聲中卻冒出一聲反對。這個人叫陳少敏。她證明了單數比多數偉大，孤獨的、勇敢的，做了一個人的共產黨。
2013-05-02 20:22:13,Thu May 02 20:22:13 +0800 2013,http://tw.weibo.com/2134671703/3573605197307772,北京新鮮衚衕小學孫文燕校長轉來禮物，是小朋友們為李敖校友做的紀念冊，令人感動。小學 在387 年前，是明朝大宦官魏忠賢生祠；284 年前，是清朝八旗正白旗貴族學校；如今它已贏過權奸、贏過貴族，成為走過從前飛躍歷史的人民學校。十年樹木、百年樹人，四百年樹了悲觀中的樂觀：看最後誰贏了！
2013-05-01 20:24:27,Wed May 01 20:24:27 +0800 2013,http://tw.weibo.com/2134671703/3573243371833424,外面盛傳李敖暴斃，自 4 月初傳到 5 月初了。記者擁到好友李慶華辦公室求證。我建議慶華：你就說剛通過電話了，但對方不是李敖而是「李敖之鬼」。1897年，馬克吐溫奚落記者誇大其死（Reports of my death have been greatly exaggerated)，李敖暴斃並未誇大，只是斃得太慢了。
2013-04-30 20:21:34,Tue Apr 30 20:21:34 +0800 2013,http://tw.weibo.com/2134671703/3572880245753770,陳寅恪主張：大學入學考國文該考對對子，從對仗上，最能顯出國文程度。事實上，中文好的對聯不多，因為被俗套卡死了。 8年前，在偽國會開會時，我心血來潮，花 2 分鐘，用一副對聯寫我自己：「遊戲人間，每作兒戲通世法；竊笑天上，難忍大笑下塵寰。」要中文功力很深的人，才能得其妙諦。
2013-04-29 20:42:36,Mon Apr 29 20:42:36 +0800 2013,http://tw.weibo.com/2134671703/3572523163596326,十字路口有人叫我，是素梅。她一開口就先道歉，笑說今天沒化妝，就見大師。我說你淡妝也是美人。素梅從明星轉到立委，光彩依然照人。她一再帶隊到日本靖國神社抗爭，以中國素顏，逼倭人失色。我以百萬捐款，從旁贊助，聊表支持。素梅只知她多麼迷人，卻不知她多麼偉大。她是民族英雄啊！
2013-04-28 20:21:38,Sun Apr 28 20:21:38 +0800 2013,http://tw.weibo.com/2134671703/3572155490695435,戡戡小時候，在公園蓄意踩死一條毛蟲。小屯責備他，說毛蟲今晚會到家裡跟你算賬！戡戡搖頭說：「不會的，它不知道我們家地址。」日前民進黨大員推薦 463 人一次入黨，慣例是 463人窩藏一戶人家、同一地址，由推薦人單線領導。一旦戡戡如法炮製，縱毛蟲前來，也難敵 463 戲法。羡慕台灣民主吧？
2013-04-27 20:25:12,Sat Apr 27 20:25:12 +0800 2013,http://tw.weibo.com/2134671703/3571794008664167,恨李敖的五個黨：1 共產黨（理由N個）； 2 國民黨（理由N+1個）；3 民進黨（李敖拆穿他們是假台獨）；4 金光黨（李敖拆穿他們「五鬼搬運」 中國的錢，送到美國）；5 拆白黨（李敖拆穿他們是文革餘孽)， 這些人明明是秦始皇屁眼拉出來的，卻整天在網上誣陷別人舔秦始皇屁眼，他們眼裡只有屁眼。
2013-04-26 20:20:24,Fri Apr 26 20:20:24 +0800 2013,http://tw.weibo.com/2134671703/3571430408603256,5 年前，鳳凰電視辦「虛擬的十七歲」新書發表會，請來17 歲的漂亮女生陪我宣傳。3 年後，我上別家電視，雄坐台上，在旁陪我的漂亮女生，竟是她。日前電視，發現仰在沙發裸腿橫陳的，還是她。她已是今天最走紅的新星，可惜太現代、太快樂、太不林黛玉了。三分春色二分愁的，才更性感，她知道嗎？
2013-04-25 20:22:15,Thu Apr 25 20:22:15 +0800 2013,http://tw.weibo.com/2134671703/3571068490563061,1926 年 12 月18 日魯迅日記：「晚收大學院聘書並本月分薪水泉三百。」這是訓政時期國民黨給他的黑錢。黑錢給到 1931 年底，前後 4 年 1 個月，總數摺合黃金，赫然 490 兩！1932 年 3 月 2 日，他寫信給許壽裳，自承「數年以來，絕無成績，所輯書籍，迄未印行。」真奇怪，他跟這政府什麼關係啊？
2013-04-24 20:23:43,Wed Apr 24 20:23:43 +0800 2013,http://tw.weibo.com/2134671703/3570706467629409,拳王泰森（Mike Tyson) 自道「我乾的，就是揍人這一行。」（ I'm in the hurt business.) 表面上，李敖乾的，就是罵人這一行。實際上，罵人只是李敖的噱頭，就像只露出 1/8 的冰山一樣，它有 7/8 藏在水下，以智慧、博學、正義、勇敢、狡猾、慷慨形成厚底子，噱頭是「騙人」的。
2013-04-23 20:20:02,Tue Apr 23 20:20:02 +0800 2013,http://tw.weibo.com/2134671703/3570343157389707,「唐詩三百首」，念到「長安一片月，萬戶搗衣聲。---何日平胡虜，良人罷遠征。」老師說搗衣是洗衣服用木杵搥乾淨。你會嘀咕：長安有一萬個女人發神經不睡覺，要月光下洗衣服！其實搗衣不是洗衣服，是用木杵搥松棉花，趕送前線保暖，等丈夫戰勝回家。這樣讀，才讀懂上下文。快拜李敖為師吧！
2013-04-22 20:20:21,Mon Apr 22 20:20:21 +0800 2013,http://tw.weibo.com/2134671703/3569980840392203,離婚以後 23 年，我送她 50 朶玫瑰，是驀然回首、是生日禮物。10 年過去了，多少人非、多少物故。再送 60 朵嗎？我猶豫說不。花店要收件人地址，我要打聽。輾轉傳來的訊息是：她有遠行、人在大陸。我恍然一笑、欲送還休：沒人看到 60 朵花謝，豈非禮之大者？驀然回首，眾里不再尋她，雲深不知處。
2013-04-21 20:25:50,Sun Apr 21 20:25:50 +0800 2013,http://tw.weibo.com/2134671703/3569619840897468,波士頓爆炸案，8 歳小男孩馬丁?里察（Martin Richard) 慘死，令人哀憐。好有一比的，1996 年，聯合國兒童基金會提出美國在伊拉克炸死餓死回教兒童 50 萬時，美國大使答道：她對 50 萬這一數字，毫無異議！別人殺你 1 個，你吶喊傷及無辜；你殺別人 50 萬，你消音不予評論。美國人啊，你要反省嗎？
2013-04-20 20:23:31,Sat Apr 20 20:23:31 +0800 2013,http://tw.weibo.com/2134671703/3569256865933277,波士頓穆士林兄弟爆炸案，要從文明衝突的角度來解讀它。美國白仔學閥亨廷頓（Huntington) 早就悍然判定：基督教與回教積不兼容。亨廷頓的煽風點火，更坐實了美國打壓穆士林的張本。這次穆士林兄弟起義，實際是一樁官逼民反。911 后的美國，已因膽寒而失常。美國永遠不敢坦然面對腹心之疾了。
2013-04-19 20:24:44,Fri Apr 19 20:24:44 +0800 2013,http://tw.weibo.com/2134671703/3568894792957633,大家學英文，把 Honesty is the best policy. 都翻成誠實是上策，其實翻錯了。200 年前，華盛頓時代的原始意義，Honesty 的涵義是恰如其分，意指外交要恰到好處、或恰到壞處，與外國關係要拿揑準確，不要上當、不要感情用事做寃大頭。在外交上，誠實豈是上策？我在這兒，給用心讀書做一示範。
2013-04-18 20:23:17,Thu Apr 18 20:23:17 +0800 2013,http://tw.weibo.com/2134671703/3568532035724432,促進和平，最常見的魯迅名詩是「渡盡刧波兄弟在，相逢一笑泯恩仇。」詩寫在 128 日本侵略中國之後，中國被打得鼻青眼腫，魯迅卻慷自己人之慨，全部給泯了。詩是寫給日本人西村真琴友人的鴿子的，魯迅愛敵及鳩，令人動容。不過，同一個魯迅，遺囑中卻對中國人「一個都不寛恕」！不亦怪哉！
2013-04-17 20:21:29,Wed Apr 17 20:21:29 +0800 2013,http://tw.weibo.com/2134671703/3568169186398011,清朝亡國后，有一種餘孽，自知一身血腥，但也知所進退，退出政壇，做了「知退的小人」。民國亡國后，有一種餘孽，渾忘一身血腥，坐擁巨資、暗通美帝、榮譽掛牌、活躍政壇，做了「不知進退的小人」。比較起來，雖同屬小人，滿清餘孽尚留官箴與餘韻。滿大人就是滿大人，屁眼也有所不舔的！
2013-04-16 20:23:34,Tue Apr 16 20:23:34 +0800 2013,http://tw.weibo.com/2134671703/3567807318616424,「魯迅全集」18 冊，令人震驚的是，文學作品只是「阿 Q 正傳」等 1/36 ，其他 35/36 都是雜文、序跋、書信、日記，都稱不上是文學作品。且「阿 Q 正傳」等只是短篇小說，魯迅一輩子未能寫出長篇小說，說他是文學家，未免太單薄了。魯迅有他階段性的地位，今天還把他捧上天，反證了我們沒進步。
2013-04-15 20:22:21,Mon Apr 15 20:22:21 +0800 2013,http://tw.weibo.com/2134671703/3567444632869007,王羲之有詩：「群籟雖參差，適我無非新。」（聽到的聲音有髙下，對我說來，卻各有洞天。）在洞天里，他可以忍耐噪音。坐計程車時候，往往聽到噪音，有的乘客吃不消，要求關掉，我卻泰然處之。倒不是我對噪音盈耳別有洞天，而是覺得：司機生涯太苦了，如能聽點噪音而自得其樂，就讓他聽吧。
2013-04-14 20:21:18,Sun Apr 14 20:21:18 +0800 2013,http://tw.weibo.com/2134671703/3567081989445563,關公做夢也沒想到，他的威靈，竟走了樣！明明忠肝義膽的、視金錢如糞土的他，到了台灣，竟淪為財神爺！台灣改名「恩主公廟」，供的就是財神爺關雲長！本來假裝看不見也就算了，但是財閥郭台銘，硬把山西運城解州祖廟的 80 公斤關公神像運到台灣來。財不露白，卻露出一張大紅臉，關公氣瘋了!
2013-04-13 20:15:51,Sat Apr 13 20:15:51 +0800 2013,http://tw.weibo.com/2134671703/3566718213406502,石齊平教授新書「中國：大趨勢，大博弈」，請李大哥寫序。序寫好后，長江文藝出版社說審查通不過，只好斷頭求生。我笑著說：近 50 年前，我寫的「蔣廷黻選集」序和李鼎彝「中國文學史」序，就被國民黨掐死過，這種斷頭求生的經驗，我太豐富了。50 年間，我首事兩端，誰說歷史不重演啊？
2013-04-12 20:22:26,Fri Apr 12 20:22:26 +0800 2013,http://tw.weibo.com/2134671703/3566357494414495,在西餐廳坐下來，小屯對我說：那邊不是彭明敏嗎？回頭望去，果然是他。43 年前，兩人同吃西餐不久 ，他亡命天涯、我終入黑獄。本來我們是患難之交，但因我反對台獨，他公然對我忘恩負義，我乃寫書還擊。政治真是友誼殺手。殺歸殺，43 年前的往事依然鮮活。他 90 了，友誼夢碎、政治夢醒，值得嗎？
2013-04-11 20:38:31,Thu Apr 11 20:38:31 +0800 2013,http://tw.weibo.com/2134671703/3565999141893772,響噹噹的字眼中，democracy民主最可疑。美帝滿口民主，但它在霸權未萌前，絶口不提民主，獨立宣言上、各州憲法上、美國憲法上，都看不到 democracy 這個字，後來這字被炒作了，但從「美式民主」到「訓政后民主」到「人民民主專政」到「指導民主」，都是騙局 ： 強梁分肥，民靠邊站，又主個屁呀！
2013-04-10 20:23:45,Wed Apr 10 20:23:45 +0800 2013,http://tw.weibo.com/2134671703/3565633037762747,雷震問胡適：我們點破「反攻大陸」不可能，說出了真話，為什麼要被圍剿？胡適答道：真話打碎了千千萬萬人的夢。兩人的問答，是「就事論事」與「將心比心」兩種路線的選擇。「就事論事」即「雖千萬人，吾往矣！」它是我一生的指標。我是 博學的、無情的「圓夢者」：我使人不但夢醒，而且夢碎。
2013-04-09 20:21:29,Tue Apr 09 20:21:29 +0800 2013,http://tw.weibo.com/2134671703/3565270087596837,"英國女首相死了。她落下一句乾脆的話：「只要我的閣員照我說的做，不在乎他們七嘴八舌。」（I don't mind how much my Ministers talk , as long as they do what I say .）寓兇悍于言論自由中，不無奇趣。我上網目的也如此：任憑你在網上七嘴八舌，午夜夢回，你仍在我網中。"
2013-04-08 20:27:11,Mon Apr 08 20:27:11 +0800 2013,http://tw.weibo.com/2134671703/3564909134569204,我的書房充棟有餘、汗牛不足，因為我就是牛，要汗就汗自己。我沒有助手，乾的是手工業，別人幫不上忙，是典型的單幹戶。目前主力是在 2015 前編完 80 巨冊的「李敖大全集」（比「魯迅全集」多 4 倍 ）。紙本書是夕陽工業，我還得在日落前完工。中文世界第一巨擘，唯吾獨尊、捨我其誰。yea!
2013-04-07 20:21:50,Sun Apr 07 20:21:50 +0800 2013,http://tw.weibo.com/2134671703/3564545391631664,「老友漸隨千劫盡」，寫這句詩的人，看到政治冷暖，卻沒看到人世現實。有的人，老友無疑，但多少年來，他總是取之於你。今有某事托他，以為他應會勉為其難，你錯了，他竟輕諾寡信，還滿口12345，列舉辦不通的理由。「大度容人」本是我人生信條，但被人作弄也未免倒胃，讓老友少一個吧。
2013-04-06 20:22:57,Sat Apr 06 20:22:57 +0800 2013,http://tw.weibo.com/2134671703/3564183284945217,三流明星出身的美國里根總統，口才一流，但妙語多出自電影台詞，文抄公也。晚年得了老年痴呆症，他說了一句自己的話：I now begin the journey that will lead me into the sunset of my life. 比起中國的「遠路不須愁日暮，老年終自望河清」，境界差多了。美國人不知憂患，夕陽在途，感亦淺盤。
2013-04-05 20:24:28,Fri Apr 05 20:24:28 +0800 2013,http://tw.weibo.com/2134671703/3563821291518405,如果一個地方，總統是美國式的、政黨是蘇聯式的，而總統又兼黨主席，請問這是什麼民主？答案是：假民主。因為蘇聯式政黨不可能孕育出美國式民主，何況又來個身兼黨主席的怪胎！有個地方一連 5 個王八蛋都是這樣子，竟還號稱民主、竟還有共產黨打造出來的蠢蛋驢蛋相信這是民主，多滑稽啊！
2013-04-04 20:23:44,Thu Apr 04 20:23:44 +0800 2013,http://tw.weibo.com/2134671703/3563458714769049,明朝大宦官劉瑾，一生沒做一件好事，促但在京戲「法門寺」里做了一件，這件好事，給流傳下來。洋諺 give the devil his due.意謂說句公道話、不埋沒惡人長處。當今劉瑾之流，一生並非乏善可陳，只是他們太臭了，替他們說公道話，看戲的不答應。這真是狐群狗黨的悲哀：連「法門寺」都為你掩門了。
2013-04-03 20:23:46,Wed Apr 03 20:23:46 +0800 2013,http://tw.weibo.com/2134671703/3563096322426354,基辛格（Henry Kissinger) 指出權力即春藥，Power is the great aphrodisiac. 吃藥是手段，行淫才是目的。但馬英九的反應卻不是性慾而是權力欲：總統不夠還搶主席、臨朝不夠還要垂簾，大小全不放、黨政一把抓。更嚴重的是他權力熏心卻無能透頂、事情搞砸卻滿臉無辜，大家都會原諒他：他是小白臉。
2013-04-02 20:24:56,Tue Apr 02 20:24:56 +0800 2013,http://tw.weibo.com/2134671703/3562734232455990,1949 浮海來台的老國民黨，64 年下來，已經死光了。一開始死得很慢，後來年紀漸長，越死越快，像物理學上的「加速度」，形成了「加死度」：往往張三送李四的喪，歸途中，張三竟死在車裡。歐陽修「歸田錄」有宋朝諺語：「趙老送燈台，一去更不來。」還是老國民黨夠朋友，乾脆連自己也送了。
2013-04-01 20:27:08,Mon Apr 01 20:27:08 +0800 2013,http://tw.weibo.com/2134671703/3562372406709793,喜歡民國嗎？不妨喜歡一下北洋軍閥統治下的民國：1 收回外蒙古。2 沒丟掉一寸領土。3 先廢除不平等條約。4 不以黨治國。5 沒有黨報黨校。6 北京大學校長給異己做。7 尊師重道，教師節向老師作揖。8 沒有中央銀行斂財。9 沒有黨產。10 統治者不穿西裝。除不穿西裝外，你舔的蔣介石9/10全穿幫了。
2013-03-31 20:22:37,Sun Mar 31 20:22:37 +0800 2013,http://tw.weibo.com/2134671703/3562008873869787,1 月 5 日，美國總統秘密推出了「國防戰略指導報告」（Defense Strategic Guidance)，第四天就指導到台灣來：由地下大使館美國在台協會（AIT) 徑入馬英九的總統府國家安全會議，並命國防部、外交部派員列席，聽候美國宣達聖旨。我早就點破馬英九是漢奸，如今老美直接登堂入室了，還不漢奸嗎？
2013-03-30 20:21:56,Sat Mar 30 20:21:56 +0800 2013,http://tw.weibo.com/2134671703/3561646309700299,「見人說人話，見鬼說鬼話」，有人如此，有主義也如此。孫中山攪出三民主義，對中國人是民族、民權、民生；對美國人是民有、民治、民享；對法國人是自由、平等、博愛；對五四人是自由、民主、科學。原來什麼都是又什麼都不是。是什麼要隨統戰對象而定。變形蟲叫 ameba，我老孫是阿米巴啊！
2013-03-29 20:23:14,Fri Mar 29 20:23:14 +0800 2013,http://tw.weibo.com/2134671703/3561284253216667,馬英九團隊又爆發了第 3 起大貪污案。他公開道歉並聲稱他不貪污。我好奇怪：不貪污本是做人的起碼道德，豈可用來自豪？學生要公開聲稱不作弊嗎？軍人要公開聲稱不開小差嗎？新娘子要公開聲稱不偷人養漢嗎？都沒必要，因為本就不該假設自己是王八蛋，然後再否認它。以起碼道德自豪的，何其小哉！
2013-03-28 20:26:39,Thu Mar 28 20:26:39 +0800 2013,http://tw.weibo.com/2134671703/3560922721217178,「蝴蝶夫人」最令人吃不消的，在段落之間，失聲失音太長，以為歌劇已完、夫人已死，不料又活回來。歌劇迷薛起文跟我說：他每聽「蝴蝶夫人」就要哭，他太太不許他用大音響了，他買了一台隨身聽，偷偷在浴室放，結果每次大便完了、廁所門開，都淚流滿面而出。我聽了大笑：蝴蝶夫人終於慘死了。
2013-03-28 20:01:25,Thu Mar 28 20:01:25 +0800 2013,"http://tw.weibo.com/alex1961/3560889175143544,http://tw.weibo.com/2134671703/3560916379325663","真要我每日浸泡書海，不容易的。(李敖大師陽明書房一景),轉發微博"
2013-03-27 20:24:09,Wed Mar 27 20:24:09 +0800 2013,http://tw.weibo.com/2134671703/3560559712269150,眼看 78 歲了，視力日衰，多用耳朵。剛聽了瓦格納 (Wagner)，連帶想起：美國人是最有幽默感的，一切都先幽了默再說，包括殺人。德國納粹蓋世太保聽完瓦格納后出來殺人，美國沒有這麼高雅。笑話一說、肩膀一拍、口香糖一嚼、牙籤一叼又一轉，就開槍了。牛仔無需瓦格納，去他媽的瓦格納！
2013-03-26 20:20:40,Tue Mar 26 20:20:40 +0800 2013,http://tw.weibo.com/2134671703/3560196448017672,艾略特（Eliot) 說在才氣上，但丁和莎士比亞朋分世界，沒有第三者。( Dante and Shakespeare divide the world between them；there is no third.)不公道！謝靈運 說「天下才共一石，曹子建獨得八斗，我得一斗，古及今共同一斗。」 8/10給曹植、1/10自肥、剩下1/10給大家分。公道！
2013-03-25 20:22:24,Mon Mar 25 20:22:24 +0800 2013,http://tw.weibo.com/2134671703/3559834500313520,"愛因斯坦說過一句滑頭的話：God is subtle , but not malicious .我把它譯成「上帝別有用心，但了無惡意。」雖然譯得傳神，卻未必傳真。因為上帝不仁，以萬物為芻狗，惡意昭彰，怎可美化?不過，如把上帝改成李敖，這話倒很管用 ：李敖一生以善意惡作劇，用筆如刀又笑裡藏刀，鬼神莫測也，贊贊贊！"
2013-03-24 20:28:23,Sun Mar 24 20:28:23 +0800 2013,http://tw.weibo.com/2134671703/3559473609905774,宋朝鄧綰升了官，人們不滿，爭相笑罵。鄧綰回了一句豪語：「笑罵從他笑罵，好官還我為之。」700 年後，腓特烈大帝也發豪語：「朕與民有約：他們暢所欲言，寡人為所欲為。」上面小故事，令我們在苦笑中佩服古人的風度：豺狼當道，卻給你言論自由。言者諄諄，聽者藐藐，髙高在上，屌給你咬。
2013-03-24 20:03:29,Sun Mar 24 20:03:29 +0800 2013,"http://tw.weibo.com/kungfuscholar/3559363723955623,http://tw.weibo.com/2134671703/3559467343499927","北大文武學社文化名家講座系列之周秉德 http://t.cn/zYFVDmU  （分享自 @新浪視頻）,//@李戡: 周秉德女士的演講發人深省，特別是對物質生活追求的態度，以及周恩來總理對家屬的嚴格規範，值得年輕人與政府官員們認真學習！"
